Sub_ID,Sess_Day,Attn_Dep,Hemifield,Sweep,Pre,Post,NL_ID
5.0,1.0,1.0,0.0,5.0,1.0,1.1922715073635246,2657.0
5.0,2.0,0.0,0.0,0.0,0.13859473922246926,0.26782554352690924,2657.0
5.0,2.0,0.0,0.0,1.0,0.5482643187485031,0.5439728744637189,2657.0
5.0,2.0,0.0,0.0,2.0,0.8294038448288957,0.9716552245459225,2657.0
5.0,2.0,0.0,0.0,3.0,1.0,1.2764604078485924,2657.0
5.0,2.0,0.0,0.0,4.0,0.9050237274783023,1.2993222692324753,2657.0
5.0,2.0,0.0,0.0,5.0,0.9117436875080656,1.3158565693637438,2657.0
6.0,1.0,1.0,0.0,0.0,0.1998754771893861,0.20879676110172019,2658.0
6.0,1.0,1.0,0.0,1.0,0.4290271288842178,0.42085209014892333,2658.0
6.0,1.0,1.0,0.0,2.0,0.6008659938918512,0.6419505366502564,2658.0
6.0,1.0,1.0,0.0,3.0,0.9113766798516217,0.8489234208215738,2658.0
6.0,1.0,1.0,0.0,4.0,1.0,1.0040031371643778,2658.0
6.0,1.0,1.0,0.0,5.0,0.9227266755585328,1.0050762569791267,2658.0
6.0,2.0,0.0,0.0,0.0,0.21798928966219708,0.4911161139193632,2658.0
6.0,2.0,0.0,0.0,1.0,0.5055891005045753,0.5884215551760434,2658.0
6.0,2.0,0.0,0.0,2.0,0.6625255139476783,0.7225578082417117,2658.0
6.0,2.0,0.0,0.0,3.0,0.9321496307253799,0.9586567984826659,2658.0
6.0,2.0,0.0,0.0,4.0,1.0,1.2595719863585895,2658.0
6.0,2.0,0.0,0.0,5.0,0.9701406380012438,1.1356108604581114,2658.0
7.0,1.0,1.0,0.0,0.0,0.4743540569362963,0.36408679010084083,2659.0
7.0,1.0,1.0,0.0,1.0,0.710227402425294,0.7304661274044414,2659.0
7.0,1.0,1.0,0.0,2.0,0.9109435579593151,1.0103607044408152,2659.0
7.0,1.0,1.0,0.0,3.0,1.0,1.2543978525477364,2659.0
7.0,1.0,1.0,0.0,4.0,0.916311381473852,1.287810333691325,2659.0
7.0,1.0,1.0,0.0,5.0,0.9514565574614423,1.1465086714890702,2659.0
7.0,2.0,0.0,0.0,0.0,0.34945769076672745,0.29067987272452245,2659.0
7.0,2.0,0.0,0.0,1.0,0.6214268240623495,0.5711997823460594,2659.0
7.0,2.0,0.0,0.0,2.0,0.9003192256772521,0.8860830745394117,2659.0
7.0,2.0,0.0,0.0,3.0,1.0,1.017433028563512,2659.0
7.0,2.0,0.0,0.0,4.0,0.8986484115336075,0.9737129893222004,2659.0
7.0,2.0,0.0,0.0,5.0,0.9159625443948153,0.8001514020569218,2659.0
8.0,1.0,1.0,0.0,0.0,0.13269429573301114,0.15255018332632636,2660.0
8.0,1.0,1.0,0.0,1.0,0.31694406997769264,0.3407123007614874,2660.0
8.0,1.0,1.0,0.0,2.0,0.4881719967278931,0.5009136045589114,2660.0
8.0,1.0,1.0,0.0,3.0,0.587076349162406,0.585134927730192,2660.0
8.0,1.0,1.0,0.0,4.0,0.6934343478545019,0.7255158149245273,2660.0
8.0,1.0,1.0,0.0,5.0,1.0,0.9239031915665717,2660.0
9.0,2.0,1.0,0.0,0.0,0.2503709369665319,0.6534313667686024,2661.0
9.0,2.0,1.0,0.0,1.0,0.3805259198992454,0.7473906422285904,2661.0
9.0,2.0,1.0,0.0,2.0,0.6501898738357282,1.0117717674346667,2661.0
9.0,2.0,1.0,0.0,3.0,0.6263013933941517,0.8581941945496621,2661.0
9.0,2.0,1.0,0.0,4.0,0.738045495932243,0.95170964968945,2661.0
9.0,2.0,1.0,0.0,5.0,1.0,1.0913034024005008,2661.0
9.0,1.0,0.0,0.0,0.0,0.37271971606336957,0.9680507512925552,2661.0
9.0,1.0,0.0,0.0,1.0,0.8194622890996018,0.6212424559588745,2661.0
9.0,1.0,0.0,0.0,2.0,0.8674390507013137,0.6083174848502131,2661.0
9.0,1.0,0.0,0.0,3.0,0.9872811587938768,0.9700494165722862,2661.0
9.0,1.0,0.0,0.0,4.0,1.0,0.7581981803042809,2661.0
9.0,1.0,0.0,0.0,5.0,0.9727828309217448,1.14705419380716,2661.0
10.0,2.0,0.0,0.0,0.0,0.39848370194266075,0.40149225369126684,2663.0
10.0,2.0,0.0,0.0,1.0,0.633590036499475,0.632806163396749,2663.0
